"FilteredMean","FilteredMedian","FilteredP005","FilteredP025","FilteredP05","FilteredP1586","FilteredP25","FilteredP75","FilteredP8413","FilteredP95","FilteredP975","FilteredP995","Date"
2.15813330508228,2.13862377328356,-0.936612439657708,0.150449325678426,0.557831729872943,1.23743497306753,1.53062862689195,2.75933419080802,3.08020428399123,3.82221477516618,4.27504698306032,5.61387201061632,1981.25
2.19303160053313,2.16919982430247,-0.925002120577616,0.174558061249289,0.588616620627143,1.26095306679391,1.56142669796663,2.79940869629853,3.12583725857848,3.87761260126643,4.33451760751186,5.6471143238793,1981.5
2.17528921675134,2.15294598324171,-0.931685617507785,0.14364139540773,0.560658339436211,1.24045507227054,1.54067242393511,2.78388438882974,3.11048919170693,3.85992167040125,4.32245574971252,5.63335009710436,1981.75
2.18160866695246,2.16110142522544,-0.944969593027617,0.147085510521872,0.563177487070728,1.23975564463982,1.5456837851745,2.79581714754304,3.12401643700695,3.87449542906425,4.34475713142379,5.65621916659021,1982
2.19928055485435,2.17556263750906,-0.949676049320553,0.148261461703816,0.570288325332228,1.24834459200934,1.55902174907033,2.81775006116386,3.14436641182904,3.90468128017022,4.37973531819085,5.67375932189355,1982.25
2.18998817388401,2.16830730490622,-0.986566841835542,0.130104136516612,0.547549849313118,1.23388126135637,1.53992478528792,2.81030538073637,3.14004137624039,3.89732124344325,4.37941812084446,5.65641873278672,1982.5
2.15281897312689,2.13293886157422,-1.02589239184064,0.0805083817186016,0.512959381264722,1.19682898844274,1.50821844215426,2.77311508832838,3.10828487659424,3.86047023368185,4.31344641726646,5.59487964407474,1982.75
2.15207710389938,2.13166962000148,-1.05091844325537,0.0772298975295964,0.496992478145015,1.19187939931927,1.50620640469866,2.77528237153771,3.11311634566374,3.86918966681758,4.33773613869441,5.59872183717951,1983
2.15922471803846,2.14288487058164,-1.04656364495888,0.0713741548655076,0.48992118106591,1.19057618182001,1.50535418406419,2.78626481201975,3.1283552390615,3.88895717524538,4.35415125454391,5.61299561612992,1983.25
2.18149537308247,2.16248699846532,-1.02497211059351,0.092347049144589,0.516918462894033,1.20790168232744,1.5253757069428,2.81296389868211,3.15847203862733,3.92167022344129,4.3911497106354,5.61947680881811,1983.5
2.17451873522712,2.15620732688649,-1.08562170446322,0.0817121128402558,0.495273354786565,1.19625179473332,1.51411988474188,2.81055783751347,3.15120472986182,3.93074229343633,4.4016212715439,5.64546528701908,1983.75
2.17354245310832,2.15670296140651,-1.07590376805347,0.0651137180814354,0.487073031767256,1.19122436740929,1.51169757885024,2.81544440079597,3.16001953883535,3.92719729331413,4.40037939699,5.64989148751641,1984
