"yyyymm","date","pi","tb3m","pistar.ptr","rstar","rstar.lb","rstar.ub","earr","eprr","pistar","pistar.lb","pistar.ub","pihat"
196512,1965-10-01,1.22291639719183,4.16666666666667,NA,NA,NA,NA,NA,2.94375026947484,NA,NA,NA,NA
196603,1966-01-01,3.09739190009051,4.61,NA,NA,NA,NA,NA,1.51260809990949,NA,NA,NA,NA
196606,1966-04-01,3.26927595133899,4.58666666666667,NA,NA,NA,NA,NA,1.31739071532768,NA,NA,NA,NA
196609,1966-07-01,3.06253562359249,5.04333333333333,NA,NA,NA,NA,NA,1.98079770974084,NA,NA,NA,NA
196612,1966-10-01,3.08743168898697,5.21,NA,NA,NA,NA,NA,2.12256831101303,NA,NA,NA,NA
196703,1967-01-01,1.17482457803515,4.51333333333333,NA,NA,NA,NA,NA,3.33850875529818,NA,NA,NA,NA
196706,1967-04-01,1.89578679973827,3.66,NA,NA,NA,NA,NA,1.76421320026173,NA,NA,NA,NA
196709,1967-07-01,3.67012463642311,4.3,NA,NA,NA,NA,NA,0.629875363576889,NA,NA,NA,NA
196712,1967-10-01,3.40874791407533,4.75333333333333,NA,NA,NA,NA,NA,1.34458541925801,NA,NA,NA,NA
196803,1968-01-01,4.20389222685618,5.05,NA,NA,NA,NA,NA,0.846107773143824,NA,NA,NA,NA
196806,1968-04-01,4.05504818437983,5.52,NA,NA,NA,NA,NA,1.46495181562017,NA,NA,NA,NA
196809,1968-07-01,4.1184236738891,5.19666666666667,2.5154,NA,NA,NA,NA,1.07824299277756,NA,NA,NA,NA
